Id_code,Codice Ripartizione geografica,Codice Regione,Codice Comune (alfanumerico),Codice Comune (numerico),Ripartizione Geografica,Regione,Sigla automobilistica,Comune,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Superficie (Kmq),Year,deaths,injured,road_acc,road_acc_per_km2,road_acc_per_1000_inhabitants
1089,1,1,1089,1089,Nord-Ovest,Piemonte,TO,Coazze,No,No,3084.0,56.5727,2021,0,1,1,0.01767637040480656,0.324254215304799
1089,1,1,1089,1089,Nord-Ovest,Piemonte,TO,Coazze,No,No,3084.0,56.5727,2022,0,3,2,0.03535274080961312,0.648508430609598
1089,1,1,1089,1089,Nord-Ovest,Piemonte,TO,Coazze,No,No,3084.0,56.5727,2023,0,3,3,0.05302911121441968,0.9727626459143969
1089,1,1,1089,1089,Nord-Ovest,Piemonte,TO,Coazze,No,No,3084.0,56.5727,2024,2,3,3,0.05302911121441968,0.9727626459143969
1090,1,1,1090,1090,Nord-Ovest,Piemonte,TO,Collegno,No,No,49083.0,18.0993,2021,0,203,138,7.624604266463344,2.8115640853248576
1090,1,1,1090,1090,Nord-Ovest,Piemonte,TO,Collegno,No,No,49083.0,18.0993,2022,1,206,136,7.51410275535518,2.7708167797404393
1090,1,1,1090,1090,Nord-Ovest,Piemonte,TO,Collegno,No,No,49083.0,18.0993,2023,0,190,130,7.182598222030687,2.6485748629871853
1090,1,1,1090,1090,Nord-Ovest,Piemonte,TO,Collegno,No,No,49083.0,18.0993,2024,1,205,138,7.624604266463344,2.8115640853248576
1091,1,1,1091,1091,Nord-Ovest,Piemonte,TO,Colleretto Castelnuovo,No,No,347.0,6.3321,2021,0,0,0,0.0,0.0
1091,1,1,1091,1091,Nord-Ovest,Piemonte,TO,Colleretto Castelnuovo,No,No,347.0,6.3321,2022,0,0,0,0.0,0.0
1091,1,1,1091,1091,Nord-Ovest,Piemonte,TO,Colleretto Castelnuovo,No,No,347.0,6.3321,2023,0,0,0,0.0,0.0
1092,1,1,1092,1092,Nord-Ovest,Piemonte,TO,Colleretto Giacosa,No,No,603.0,4.5894,2021,0,0,0,0.0,0.0
1092,1,1,1092,1092,Nord-Ovest,Piemonte,TO,Colleretto Giacosa,No,No,603.0,4.5894,2022,0,7,5,1.0894670327275895,8.291873963515755
1092,1,1,1092,1092,Nord-Ovest,Piemonte,TO,Colleretto Giacosa,No,No,603.0,4.5894,2023,0,1,1,0.21789340654551792,1.658374792703151
1093,1,1,1093,1093,Nord-Ovest,Piemonte,TO,Condove,No,No,4670.0,71.1131,2021,0,7,5,0.07031053350226611,1.0706638115631693
1093,1,1,1093,1093,Nord-Ovest,Piemonte,TO,Condove,No,No,4670.0,71.1131,2022,0,14,6,0.08437264020271933,1.284796573875803
1093,1,1,1093,1093,Nord-Ovest,Piemonte,TO,Condove,No,No,4670.0,71.1131,2023,0,10,5,0.07031053350226611,1.0706638115631693
1093,1,1,1093,1093,Nord-Ovest,Piemonte,TO,Condove,No,No,4670.0,71.1131,2024,0,9,7,0.09843474690317255,1.4989293361884368
1094,1,1,1094,1094,Nord-Ovest,Piemonte,TO,Corio,No,No,3330.0,41.4914,2021,0,1,1,0.024101380045021378,0.3003003003003003
1094,1,1,1094,1094,Nord-Ovest,Piemonte,TO,Corio,No,No,3330.0,41.4914,2022,0,2,1,0.024101380045021378,0.3003003003003003
1094,1,1,1094,1094,Nord-Ovest,Piemonte,TO,Corio,No,No,3330.0,41.4914,2023,1,7,7,0.16870966031514964,2.1021021021021022
1094,1,1,1094,1094,Nord-Ovest,Piemonte,TO,Corio,No,No,3330.0,41.4914,2024,0,4,3,0.07230414013506413,0.9009009009009009
1095,1,1,1095,1095,Nord-Ovest,Piemonte,TO,Cossano Canavese,No,No,522.0,3.2384,2021,0,0,0,0.0,0.0
1095,1,1,1095,1095,Nord-Ovest,Piemonte,TO,Cossano Canavese,No,No,522.0,3.2384,2022,0,0,0,0.0,0.0
1095,1,1,1095,1095,Nord-Ovest,Piemonte,TO,Cossano Canavese,No,No,522.0,3.2384,2023,0,0,0,0.0,0.0
1096,1,1,1096,1096,Nord-Ovest,Piemonte,TO,Cuceglio,No,No,997.0,6.8709,2021,0,1,1,0.14554134101791613,1.0030090270812437
1096,1,1,1096,1096,Nord-Ovest,Piemonte,TO,Cuceglio,No,No,997.0,6.8709,2022,0,0,0,0.0,0.0
1096,1,1,1096,1096,Nord-Ovest,Piemonte,TO,Cuceglio,No,No,997.0,6.8709,2023,0,1,1,0.14554134101791613,1.0030090270812437
1096,1,1,1096,1096,Nord-Ovest,Piemonte,TO,Cuceglio,No,No,997.0,6.8709,2024,0,1,1,0.14554134101791613,1.0030090270812437
1097,1,1,1097,1097,Nord-Ovest,Piemonte,TO,Cumiana,No,No,7825.0,60.7335,2021,1,11,7,0.11525764199329859,0.8945686900958467
1097,1,1,1097,1097,Nord-Ovest,Piemonte,TO,Cumiana,No,No,7825.0,60.7335,2022,0,18,10,0.16465377427614084,1.2779552715654952
1097,1,1,1097,1097,Nord-Ovest,Piemonte,TO,Cumiana,No,No,7825.0,60.7335,2023,0,9,7,0.11525764199329859,0.8945686900958467
1097,1,1,1097,1097,Nord-Ovest,Piemonte,TO,Cumiana,No,No,7825.0,60.7335,2024,0,12,8,0.1317230194209127,1.0223642172523961
1098,1,1,1098,1098,Nord-Ovest,Piemonte,TO,Cuorgnè,No,No,10084.0,19.3134,2021,0,3,2,0.10355504468400177,0.19833399444664815
1098,1,1,1098,1098,Nord-Ovest,Piemonte,TO,Cuorgnè,No,No,10084.0,19.3134,2022,0,2,2,0.10355504468400177,0.19833399444664815
1098,1,1,1098,1098,Nord-Ovest,Piemonte,TO,Cuorgnè,No,No,10084.0,19.3134,2023,1,10,7,0.3624426563940062,0.6941689805632685
1098,1,1,1098,1098,Nord-Ovest,Piemonte,TO,Cuorgnè,No,No,10084.0,19.3134,2024,0,15,11,0.5695527457620098,1.090836969456565
1099,1,1,1099,1099,Nord-Ovest,Piemonte,TO,Druento,No,No,8436.0,27.5395,2021,1,14,13,0.47204923836670964,1.5410146989094358
1099,1,1,1099,1099,Nord-Ovest,Piemonte,TO,Druento,No,No,8436.0,27.5395,2022,0,8,7,0.25418035912053594,0.8297771455666193
1099,1,1,1099,1099,Nord-Ovest,Piemonte,TO,Druento,No,No,8436.0,27.5395,2023,0,14,11,0.3994262786179851,1.3039355144618303
1099,1,1,1099,1099,Nord-Ovest,Piemonte,TO,Druento,No,No,8436.0,27.5395,2024,0,12,10,0.3631147987436228,1.1853959222380277
1100,1,1,1100,1100,Nord-Ovest,Piemonte,TO,Exilles,No,No,266.0,46.5474,2021,0,7,3,0.06445043117338455,11.278195488721805
1100,1,1,1100,1100,Nord-Ovest,Piemonte,TO,Exilles,No,No,266.0,46.5474,2022,0,3,2,0.0429669541155897,7.518796992481203
1100,1,1,1100,1100,Nord-Ovest,Piemonte,TO,Exilles,No,No,266.0,46.5474,2023,1,5,4,0.0859339082311794,15.037593984962406
1100,1,1,1100,1100,Nord-Ovest,Piemonte,TO,Exilles,No,No,266.0,46.5474,2024,0,5,2,0.0429669541155897,7.518796992481203
1101,1,1,1101,1101,Nord-Ovest,Piemonte,TO,Favria,No,No,5230.0,14.8499,2021,0,5,3,0.20202156243476388,0.5736137667304015
1101,1,1,1101,1101,Nord-Ovest,Piemonte,TO,Favria,No,No,5230.0,14.8499,2022,0,4,3,0.20202156243476388,0.5736137667304015
1101,1,1,1101,1101,Nord-Ovest,Piemonte,TO,Favria,No,No,5230.0,14.8499,2023,0,1,1,0.06734052081158795,0.19120458891013384
1101,1,1,1101,1101,Nord-Ovest,Piemonte,TO,Favria,No,No,5230.0,14.8499,2024,0,3,2,0.1346810416231759,0.3824091778202677
1102,1,1,1102,1102,Nord-Ovest,Piemonte,TO,Feletto,No,No,2269.0,7.8931,2021,0,4,1,0.12669293433505213,0.4407227853680035
1102,1,1,1102,1102,Nord-Ovest,Piemonte,TO,Feletto,No,No,2269.0,7.8931,2022,1,3,4,0.5067717373402085,1.762891141472014
1102,1,1,1102,1102,Nord-Ovest,Piemonte,TO,Feletto,No,No,2269.0,7.8931,2023,0,3,3,0.3800788030051564,1.3221683561040105
1102,1,1,1102,1102,Nord-Ovest,Piemonte,TO,Feletto,No,No,2269.0,7.8931,2024,0,3,2,0.25338586867010426,0.881445570736007
1103,1,1,1103,1103,Nord-Ovest,Piemonte,TO,Fenestrelle,No,No,553.0,49.4091,2021,0,0,0,0.0,0.0
1103,1,1,1103,1103,Nord-Ovest,Piemonte,TO,Fenestrelle,No,No,553.0,49.4091,2022,0,4,2,0.04047837341704261,3.6166365280289328
